Category,Entity,Question,Answer
economy,Economy_of_Afghanistan,"Did the exports increase, decrease, or remain the same from 2014 to 2015?",decreased
economy,Economy_of_Afghanistan,"Did the gdp increase, decrease, or remain the same from 2016 to 2017?",decreased
economy,Economy_of_Afghanistan,"Did the poverty increase, decrease, or remain the same from 2006 to 2007?",remained same
economy,Economy_of_Hong_Kong,Tell me the highest expenses figures Hong Kong achieved during the year when the timeline shows the lowest exports figures.,$38.89 billion
economy,Economy_of_Hong_Kong,What was Hong Kong's highest imports during the year when its debt was at its highest?,$387.9 billion
economy,Economy_of_Hong_Kong,Tell me the lowest revenue figures Hong Kong achieved during the year when the timeline shows the lowest imports figures.,$36.62 billion
economy,Economy_of_Hong_Kong,What was Hong Kong's lowest inflation during the year when its revenue was at its lowest?,2.00%
economy,Economy_of_Hong_Kong,What was Hong Kong's highest exports during the year when its gdp was at its highest?,$460.6 billion
economy,Economy_of_Hong_Kong,What was Hong Kong's lowest expenses during the year when its exports was at its lowest?,$38.89 billion
economy,Economy_of_Hong_Kong,In which years was the Hong Kong's imports the lowest?,2010
economy,Economy_of_Hong_Kong,In which years was the Hong Kong's revenue the highest?,"2019, 2020"
economy,Economy_of_Hong_Kong,In which years was the Hong Kong's expenses the highest?,2017
economy,Economy_of_Hong_Kong,During which years did Hong Kong experience its lowest exports?,2010
economy,Economy_of_Hong_Kong,During which years did Hong Kong experience its highest exports?,"2019, 2020"
economy,Economy_of_Hong_Kong,What was the percentage increase in Hong Kong's exports from 2016 to 2020?,1.80%
economy,Economy_of_Hong_Kong,What was the percentage increase in Hong Kong's revenue from 2011 to 2020?,116.70%
economy,Economy_of_Hong_Kong,What was the percentage increase in Hong Kong's inflation from 2010 to 2020?,30.00%
economy,Economy_of_Hong_Kong,What was the percentage increase in Hong Kong's revenue from 2010 to 2016?,62.00%
economy,Economy_of_Hong_Kong,What was the percentage increase in Hong Kong's imports from 2017 to 2020?,9.20%
economy,Economy_of_Hong_Kong,What was the percentage decrease in Hong Kong's gdp from 2017 to 2020?,16.10%
economy,Economy_of_Hong_Kong,"Did the imports increase, decrease, or remain the same from 2019 to 2020?",remained same
economy,Economy_of_Hong_Kong,"Did the gdp increase, decrease, or remain the same from 2010 to 2011?",increased
economy,Economy_of_Hong_Kong,"Did the inflation increase, decrease, or remain the same from 2019 to 2020?",increased
economy,Economy_of_Hong_Kong,"Did the revenue increase, decrease, or remain the same from 2019 to 2020?",remained same
economy,Economy_of_Hong_Kong,"Did the inflation increase, decrease, or remain the same from 2010 to 2011?",increased
economy,Economy_of_Cyprus,Tell me the highest inflation figures Cyprus achieved during the year when the timeline shows the lowest poverty figures.,8.70%
economy,Economy_of_Cyprus,Tell me the lowest gdp figures Cyprus achieved during the year when the timeline shows the lowest revenue figures.,$30.864 billion
economy,Economy_of_Cyprus,What was Cyprus's lowest inflation during the year when its revenue was at its lowest?,5.80%
economy,Economy_of_Cyprus,Tell me the highest gdp figures Cyprus achieved during the year when the timeline shows the highest expenses figures.,$23.005 billion
economy,Economy_of_Cyprus,Tell me the highest expenses figures Cyprus achieved during the year when the timeline shows the highest poverty figures.,41.4% of GDP
economy,Economy_of_Cyprus,Tell me the lowest expenses figures Cyprus achieved during the year when the timeline shows the highest inflation figures.,43.1% of GDP
economy,Economy_of_Cyprus,During which years did Cyprus experience its highest debt?,2021
economy,Economy_of_Cyprus,In which years was the Cyprus's poverty the lowest?,"2023, 2022"
economy,Economy_of_Cyprus,During which years did Cyprus experience its lowest inflation?,2017
economy,Economy_of_Cyprus,During which years did Cyprus experience its highest gdp?,2023
economy,Economy_of_Cyprus,In which years was the Cyprus's gdp the lowest?,2017
economy,Economy_of_Cyprus,During which years did Cyprus experience its highest poverty?,2014
economy,Economy_of_Cyprus,What was the percentage increase in Cyprus's inflation from 2018 to 2023?,93.30%
economy,Economy_of_Cyprus,What was the percentage increase in Cyprus's debt from 2013 to 2020?,59.00%
economy,Economy_of_Cyprus,What was the percentage increase in Cyprus's gdp from 2020 to 2021?,6.20%
economy,Economy_of_Cyprus,What was the percentage increase in Cyprus's debt from 2013 to 2018?,22.00%
economy,Economy_of_Cyprus,What was the percentage increase in Cyprus's revenue from 2018 to 2022?,3.50%
economy,Economy_of_Cyprus,"Did the poverty increase, decrease, or remain the same from 2022 to 2023?",remained same
economy,Economy_of_Cyprus,"Did the debt increase, decrease, or remain the same from 2017 to 2018?",decreased
economy,Economy_of_Cyprus,"Did the per capita increase, decrease, or remain the same from 2017 to 2018?",increased
economy,Economy_of_Cyprus,"Did the inflation increase, decrease, or remain the same from 2021 to 2022?",increased
economy,Economy_of_Cyprus,"Did the poverty increase, decrease, or remain the same from 2017 to 2018?",decreased
economy,Economy_of_Indonesia,What was Indonesia's lowest expenses during the year when its inflation was at its lowest?,159.6 billion
economy,Economy_of_Indonesia,Tell me the lowest revenue figures Indonesia achieved during the year when the timeline shows the lowest poverty figures.,131.7 billion
economy,Economy_of_Indonesia,What was Indonesia's highest exports during the year when its revenue was at its highest?,$231.54 billion
economy,Economy_of_Indonesia,Tell me the lowest poverty figures Indonesia achieved during the year when the timeline shows the lowest gdp figures.,9.80%
economy,Economy_of_Indonesia,What was Indonesia's highest poverty during the year when its gdp was at its lowest?,9.80%
economy,Economy_of_Indonesia,What was Indonesia's lowest revenue during the year when its inflation was at its lowest?,131.7 billion
economy,Economy_of_Indonesia,In which years was the Indonesia's poverty the highest?,2010
economy,Economy_of_Indonesia,In which years was the Indonesia's poverty the lowest?,"2022, 2023, 2021"
economy,Economy_of_Indonesia,In which years was the Indonesia's revenue the highest?,2023
economy,Economy_of_Indonesia,During which years did Indonesia experience its highest expenses?,2023
economy,Economy_of_Indonesia,During which years did Indonesia experience its lowest inflation?,2021
economy,Economy_of_Indonesia,What was the percentage increase in Indonesia's revenue from 2019 to 2023?,34.10%
economy,Economy_of_Indonesia,What was the percentage increase in Indonesia's revenue from 2021 to 2022?,14.90%
economy,Economy_of_Indonesia,What was the percentage decrease in Indonesia's poverty from 2017 to 2019?,13.30%
economy,Economy_of_Indonesia,What was the percentage increase in Indonesia's exports from 2017 to 2023?,60.30%
economy,Economy_of_Indonesia,What was the percentage increase in Indonesia's gdp from 2020 to 2023?,17.40%
economy,Economy_of_Indonesia,What was the percentage increase in Indonesia's gdp from 2020 to 2022?,18.30%
economy,Economy_of_Indonesia,"Did the gdp increase, decrease, or remain the same from 2021 to 2022?",increased
economy,Economy_of_Indonesia,"Did the inflation increase, decrease, or remain the same from 2021 to 2022?",increased
economy,Economy_of_Indonesia,"Did the inflation increase, decrease, or remain the same from 2020 to 2021?",decreased
economy,Economy_of_Indonesia,"Did the poverty increase, decrease, or remain the same from 2022 to 2023?",remained same
economy,Economy_of_Indonesia,"Did the inflation increase, decrease, or remain the same from 2019 to 2020?",decreased
economy,Economy_of_South_Africa,What was South Africa's lowest revenue during the year when its exports was at its highest?,$92.86 billion
economy,Economy_of_South_Africa,What was South Africa's highest revenue during the year when its poverty was at its highest?,$92.86 billion
economy,Economy_of_South_Africa,What was South Africa's lowest inflation during the year when its debt was at its lowest?,4.60%
economy,Economy_of_South_Africa,Tell me the highest debt figures South Africa achieved during the year when the timeline shows the highest revenue figures.,50.1% of GDP
economy,Economy_of_South_Africa,What was South Africa's highest revenue during the year when its inflation was at its lowest?,$92.86 billion
economy,Economy_of_South_Africa,In which years was the South Africa's exports the highest?,"2019, 2020, 2021"
economy,Economy_of_South_Africa,In which years was the South Africa's imports the lowest?,2011
economy,Economy_of_South_Africa,In which years was the South Africa's poverty the lowest?,2018
economy,Economy_of_South_Africa,In which years was the South Africa's gdp the lowest?,2017
economy,Economy_of_South_Africa,In which years was the South Africa's debt the highest?,"2019, 2020, 2021"
economy,Economy_of_South_Africa,What was the percentage decrease in South Africa's imports from 2014 to 2019?,23.30%
economy,Economy_of_South_Africa,What was the percentage decrease in South Africa's imports from 2016 to 2020?,32.80%
economy,Economy_of_South_Africa,What was the percentage increase in South Africa's debt from 2017 to 2020?,22.40%
economy,Economy_of_South_Africa,What was the percentage decrease in South Africa's gdp from 2011 to 2016?,9.40%
economy,Economy_of_South_Africa,What was the percentage increase in South Africa's gdp from 2016 to 2021?,28.30%
economy,Economy_of_South_Africa,What was the percentage decrease in South Africa's gdp from 2014 to 2020?,8.20%
economy,Economy_of_South_Africa,"Did the revenue increase, decrease, or remain the same from 2019 to 2020?",remained same
economy,Economy_of_South_Africa,"Did the imports increase, decrease, or remain the same from 2016 to 2017?",remained same
economy,Economy_of_South_Africa,"Did the inflation increase, decrease, or remain the same from 2020 to 2021?",decreased
economy,Economy_of_South_Africa,"Did the poverty increase, decrease, or remain the same from 2019 to 2020?",remained same
economy,Economy_of_South_Africa,"Did the debt increase, decrease, or remain the same from 2017 to 2018?",increased
economy,Economy_of_South_Africa,"Did the revenue increase, decrease, or remain the same from 2017 to 2018?",remained same
economy,Economy_of_Denmark,What was Denmark's lowest gdp during the year when its exports was at its lowest?,$300 billion
economy,Economy_of_Denmark,What was Denmark's lowest inflation during the year when its debt was at its lowest?,1.10%
economy,Economy_of_Denmark,Tell me the lowest imports figures Denmark achieved during the year when the timeline shows the highest revenue figures.,$82.29 billion
economy,Economy_of_Denmark,Tell me the lowest imports figures Denmark achieved during the year when the timeline shows the highest gdp figures.,$94.93 billion
economy,Economy_of_Denmark,Tell me the lowest exports figures Denmark achieved during the year when the timeline shows the highest inflation figures.,$91.49 billion
economy,Economy_of_Denmark,Tell me the highest exports figures Denmark achieved during the year when the timeline shows the lowest expenses figures.,$113.6 billion
economy,Economy_of_Denmark,During which years did Denmark experience its highest exports?,"2019, 2020"
economy,Economy_of_Denmark,In which years was the Denmark's inflation the highest?,"2014, 2011"
economy,Economy_of_Denmark,In which years was the Denmark's debt the highest?,2014
economy,Economy_of_Denmark,During which years did Denmark experience its highest imports?,"2019, 2020"
economy,Economy_of_Denmark,In which years was the Denmark's gdp the lowest?,2016
economy,Economy_of_Denmark,During which years did Denmark experience its lowest exports?,2016
economy,Economy_of_Denmark,What was the percentage increase in Denmark's revenue from 2014 to 2017?,14.00%
economy,Economy_of_Denmark,What was the percentage decrease in Denmark's revenue from 2014 to 2018?,1.70%
